,store,sido,gungu,store_address
639,봉담와우리점,경기도,화성시,경기도 화성시 봉담읍 와우로15번길 55-9 효성@상가1층
640,봉담점,경기도,화성시,경기도 화성시 봉담읍 진등1길 57-1
641,봉덕2점,대구광역시,남구,대구광역시 남구 봉덕동 924-3
642,봉동점,전라북도,완주군,전라북도 완주군 봉동읍 장기리 214-1
643,봉명동점,충청북도,청주시,충청북도 청주시흥덕구 주현로25번길 20(봉명동)
644,봉산점,강원도,원주시,강원도 원주시 치악로 1867 (봉산동)
645,봉암리점,경기도,양주시,경기도 양주시 은현면 은현로 521
646,봉천2동점,서울특별시,관악구,서울특별시 관악구 봉천동 7-125
647,봉천현대점,서울특별시,관악구,"서울특별시 관악구 양녕로 35-1, 1층(봉천동)"
648,봉평점,강원도,평창군,강원도 평창군 봉평면 기풍3길 28
649,봉화점,경상북도,봉화군,경상북도 봉화군 봉화읍 내성리 236-17
650,부강점,세종특별자치시,세종시,세종특별자치시   부강면 부강2길 11
651,부개주공점,인천광역시,부평구,인천광역시 부평구 부개동 12-380 부개택지개발 1블럭
652,부곡온천점,경상남도,창녕군,경상남도 창녕군 부곡면 온천중앙로 47
653,부곡점(안산),경기도,안산시,경기도 안산시상록구 부곡동 685-11 안산제2종합시장 1003호
654,부곡점(의왕),경기도,의왕시,경기도 의왕시 솔밭길 31
655,부기점,경상북도,경산시,경상북도 경산시 진량읍 금호강변로 820 창신무학타운110
656,부론점,강원도,원주시,강원도 원주시 부론면 법천시장길 66-11
657,부발점,경기도,이천시,경기도 이천시 부발읍 무촌로 137
658,부사점,대전광역시,중구,대전광역시 중구 부사동 150-6
659,부산송정점,부산광역시,해운대구,부산광역시 해운대구 송정중앙로 15-1
660,부산신평점,부산광역시,사하구,부산광역시 사하구 다대로142번길 130(신평동)
661,부산지사, ,,
662,부석점,경상북도,영주시,경상북도 영주시 부석면 소천리 381-7
663,부송점,전라북도,익산시,전라북도 익산시 부송1로 65
664,부안점,강원도,춘천시,강원도 춘천시 후석로 261(후평동)
665,부여점,충청남도,부여군,충청남도 부여군 부여읍 성왕로 173번길 12
666,부평남부점,인천광역시,부평구,인천광역시 부평구 부평6동 654-1
667,북가좌1점,서울특별시,서대문구,"서울특별시 서대문구 증가로20길 80, 1층(북가좌동)"
668,북가좌2점,서울특별시,서대문구,서울특별시 서대문구 북가좌2동 107-1 1층
669,북문점,경기도,수원시,경기도 수원시장안구 영화동 325-4
670,북변점,경기도,김포시,경기도 김포시 북변동 688 대우아파트상가 111호
671,북부점(경주),경상북도,경주시,경상북도 경주시 동부동 75-8
672,북부점(포항),경상북도,포항시,경상북도 포항시북구 두호동 1035-7
673,북삼점,경상북도,칠곡군,경상북도 칠곡군 북삼읍 평원2길 15
674,북평점,강원도,동해시,강원도 동해시 대동로 131(북평동)
675,북항점,전라남도,목포시,전라남도 목포시 원산동 원산중앙로32
676,분당동점,경기도,성남시,경기도 성남시분당구 분당동 39 샛별마을 삼부아파트상가 -101 1호
677,분평동점,충청북도,청주시,"충청북도 청주시서원구 분평동 청남로2005번길, 27"
678,불광동점,서울특별시,은평구,"서울특별시 은평구 연서로34길 16(불광동, 1층)"
679,불노지구점,인천광역시,서구,인천광역시 서구 검단로 842
680,불당점,충청남도,천안시,충청남도 천안시서북구 불당동 1124  101호
681,불로점,대구광역시,동구,대구광역시 동구 불로동 1139-7
682,비래가양점,대전광역시,동구,대전광역시 동구 가양2동 47-64
683,비산1동점,경기도,안양시,"경기도 안양시동안구 비산로 21, 1층 102호(비산동)"
684,비산삼호점,경기도,안양시,경기도 안양시동안구 비산동 377-4
685,비산점,대구광역시,서구,대구광역시 서구 평리동 791-24
686,비산B점,대구광역시,서구,대구광역시 서구 비산1동 723-1
687,비인점,충청남도,서천군,충청남도 서천군 비인면 성내리 338-5
688,사당4점,서울특별시,동작구,서울특별시 동작구 사당동 1033-23
689,사동2점,경기도,안산시,"경기도 안산시상록구 감골로 43(사동, 102호)"
690,사동리점,경기도,이천시,경기도 이천시 대월면 사동로 162
691,사동점,경기도,안산시,경기도 안산시상록구 사동 1285-3
692,사북점,강원도,정선군,강원도 정선군 사북읍 사북중앙로 13
693,사우동점,강원도,춘천시,강원도 춘천시 영서로 2818(사농동)
694,사우지구점,경기도,김포시,경기도 김포시 북변동 832 영풍아파트상가 104
695,사직점,부산광역시,동래구,부산광역시 동래구 사직동 19-45
696,사창동점,충청북도,청주시,충청북도 청주시서원구 1순환로 689(사창동)
697,사창리점,강원도,화천군,강원도 화천군 사내면 사내로 47-1
698,산격점,대구광역시,북구,대구광역시 북구 산격동 1232-3
699,산본13점,경기도,군포시,"경기도 군포시 산본동 1059 우성상가A동 8,9호"
700,산본3점,경기도,군포시,"경기도 군포시 광정로 25-16. 103호(금정동,퇴계종합상가)"
701,산본6점,경기도,군포시,"경기도 군포시 산본천로 34-5(산본동, 세종종합상가동101호)"
702,산본9점,경기도,군포시,경기도 군포시 산본동 수리산로203번안길 34 
703,산본리점,경기도,군포시,경기도 군포시 금산로 62(산본동)
704,산북점,경기도,여주시,경기도 여주시 산북면 상품로 99
705,산성점,대전광역시,중구,대전광역시 중구 산성동 121-1
706,삼계점,경상남도,김해시,경상남도 김해시 삼계동 가야로 147번길 12-1 
707,삼광점,강원도,원주시,강원도 원주시 행구로 91(봉산동)
708,삼동점,경기도,광주시,경기도 광주시 순암로 509(삼동)
709,삼방점,경상남도,김해시,경상남도 김해시 삼안로235번길 14(삼방동668-17)
710,삼보영남점,경기도,부천시,경기도 부천시원미구 중동 1170 삼보상가 109
711,삼산점,인천광역시,부평구,인천광역시 부평구 삼산동 201-3
712,삼성동점,서울특별시,강남구,"서울특별시 강남구 영동대로112길 61, 1층(삼성동)"
713,삼송리점,경기도,고양시,경기도 고양시덕양구 삼송로193길 1-2
714,삼양동점,서울특별시,강북구,서울특별시 강북구 미아동 833-12
715,삼환대우점,인천광역시,연수구,"인천광역시 연수구 원인재로 88(동춘동, 삼환아파트상가동211호)"
716,삽교점,충청남도,예산군,충청남도 예산군 삽교읍 두리 570-52
717,상계역점,서울특별시,노원구,"서울특별시 노원구 상계로23다길 4, 102호(상계동)"
718,상대원1점,경기도,성남시,경기도 성남시중원구 박석로62번길 1(상대원동)
719,상도4동점,서울특별시,동작구,서울특별시 동작구 상도4동 210-8
720,상도동점,서울특별시,동작구,서울특별시 동작구 상도동 22-107 102
721,상동라일락점,경기도,부천시,"경기도 부천시원미구 도약로 35, 105(상동)"
722,상동점,전라북도,정읍시,전라북도 정읍시 상동 265-1(충정로 37)
723,상동현대점,경기도,부천시,"경기도 부천시원미구 상동 555-8, 102호"
724,상리점,경기도,여주시,경기도 여주시 여주읍 청심로 232
725,상무동점,광주광역시,서구,"광주광역시 서구 치평로 15-1(치평동, 라이대주아파트상가215동111호)"
726,상봉동점(서울),서울특별시,중랑구,서울특별시 중랑구 봉우재로 161(상봉동)
727,상운점,경상북도,봉화군,경상북도 봉화군 상운면 예봉로 1276
728,상인점,대구광역시,달서구,대구광역시 달서구 상인동 1457-16
729,상일동점,서울특별시,강동구,서울특별시 강동구 상일동 207 1층
730,새마을점,경기도,안양시,경기도 안양시만안구 안양동 759-51
731,샘머리점,대전광역시,서구,대전광역시 서구 둔산동 908 상록스토아 306
732,샘터점,경기도,고양시,경기도 고양시덕양구 화신로 73 D상가 103호
733,서3점,부산광역시,금정구,부산광역시 금정구 서3동 141-246
734,서귀동문점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서문로29번길 18
735,서근리점,경기도,화성시,경기도 화성시 팔탄면 서근리 214-7
736,서남점,대구광역시,달서구,대구광역시 달서구 감삼동 63-7
737,서둔탑동평동점,경기도,수원시,"경기도 수원시권선구 탑동 328-5번지, 101호"
738,서면점(충남),세종특별자치시,세종시,세종특별자치시   연서면 당산로 286 대원네스트빌@상가101
739,서문점,경기도,수원시,경기도 수원시장안구 영화동 424-9
740,서변점,대구광역시,북구,대구광역시 북구 서변동 1738-14
741,서부점,경상남도,창원시,경상남도 창원시진해구   충장로 100
742,서산1점,충청남도,서산시,충청남도 서산시 읍내동 160-1
743,서산부영점,충청남도,서산시,충청남도 서산시 성암1로 56(읍내동)
744,서산삼성점,충청남도,서산시,충청남도 서산시 동문동 538
745,서상점,경상남도,함양군,경상남도 함양군 서상면 서상로 290-2
746,서석점,강원도,홍천군,강원도 홍천군 서석면 구룡령로 2525
747,서울온천점,서울특별시,노원구,"서울특별시 노원구 노원로16길 15, 상가동 1층 104호 (하계동,중계9단지상가)"
748,서울지사,서울특별시,금천구,서울특별시 금천구 시흥동 985-14
749,서정점,경기도,평택시,경기도 평택시 서정동 288-15
750,서천점,충청남도,서천군,충청남도 서천군 서천읍 군사리 715-2
751,서천점(용인),경기도,용인시,"경기도 용인시기흥구 예현로35번길  서천동,1층"
752,서초동점,서울특별시,서초구,서울특별시 서초구 서초동 1360-34 지층
753,서현점,경기도,성남시,경기도 성남시분당구 서현동 311 효자촌주상복합 604-110
754,석관동점,서울특별시,성북구,"서울특별시 성북구 돌곶이로22길 50(석관동, 1층)"
755,석림점,충청남도,서산시,충청남도 서산시 석림동 783-4
756,석사점,강원도,춘천시,강원도 춘천시 석사동 백령로23번지 17-3(효자동)
757,석적점,경상북도,칠곡군,경상북도 칠곡군 석적읍 북중리 11길 28
758,석포점,경기도,화성시,경기도 화성시 장안면 버들로 1199
759,선부3점,경기도,안산시,경기도 안산시단원구 선삼로 1 (선부동 1층)
760,선수촌점,서울특별시,송파구,서울특별시 송파구 잠실7동 85-1 아시아선수촌상가내
761,선유점,경기도,파주시,경기도 파주시 문산읍 독서울1길 39 휴먼시아상가 106
762,선화점,대전광역시,중구,대전광역시 중구 은행동 1-1
763,설봉점,경기도,이천시,경기도 이천시 향교로 106(창전동)
764,설성점,경기도,이천시,경기도 이천시 설성면 설장로 12-1(금성빌딩)
765,설악동점,강원도,속초시,강원도 속초시 청봉로4길 1(설악동)
766,설악면점,경기도,가평군,경기도 가평군 설악면 신천 중앙로 131
767,성거점,충청남도,천안시,충청남도 천안시서북구 성거읍 성거길 90
768,성건점,경상북도,경주시,경상북도 경주시 성건동 625-8
769,성남점,경기도,성남시,경기도 성남시중원구 성남동 4149
770,성남점(울산),울산광역시,중구,울산광역시 중구 성남동 57-2 2F
771,성내점,서울특별시,강동구,서울특별시 강동구 성내1동 560-5
772,성당점,대구광역시,달서구,"대구광역시 달서구 장기로 97(성당동, 보람빌딩지하1층)"
773,성대1점,경기도,수원시,"경기도 수원시장안구 율전동 382-4, 1층"
774,성대2점,경기도,수원시,경기도 수원시장안구 율전동 108-4
775,성모점,경기도,의정부시,경기도 의정부시 금오로 111
776,성산동점,서울특별시,마포구,서울특별시 마포구 중동 64-25
777,성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 성산중앙로 38
778,성서점,대구광역시,달서구,"대구광역시 달서구 이곡동 1194-2, 상가108호"
779,성석점,경기도,고양시,경기도 고양시일산동구 고봉로 616(성석동)
780,성정2점,충청남도,천안시,충청남도 천안시서북구 성정동 서부11길 27
781,성정점,충청남도,천안시,충청남도 천안시서북구 성정동 성정로 141
782,성주점(경북),경상북도,성주군,경상북도 성주군 월항면  주산로 397
783,성환점,충청남도,천안시,충청남도 천안시서북구 성환읍 성환리 345-3
784,세검정점,서울특별시,종로구,서울특별시 종로구 평창동 285-2
785,세곡점,서울특별시,강남구,서울특별시 강남구 세곡동 124-2 1층 16
786,세류점,경기도,수원시,경기도 수원시권선구 세류3동 524-25
787,세종첫마을점,세종특별자치시,세종시,"세종특별자치시   나리로 38, 첫마을아파트 7단지 상가 103호"
788,세종청사점,세종특별자치시,세종시,"세종특별자치시   갈매로 479, 101(어진동, 상가동지하1층)"
789,센트럴파크점,인천광역시,연수구,인천광역시 연수구 송도동 컨벤시아대로 50 
790,소래점,인천광역시,남동구,인천광역시 남동구 논현동 577 풍림상가 111호
791,소사1점,경기도,부천시,경기도 부천시소사구 소사본동 68-5
